20.12.18 12:13 | 38300
20.12.18 12:13 | 38300
20.12.18 12:13 | 38300
20.12.18 12:13 | 38300
20.12.18 12:15 | 38,300
20.12.18 12:15 | 38,300
20.12.18 12:15 | 38,300
20.12.18 12:15 | 38,300
20.12.18 12:25 | 38,300
20.12.18 12:39 | 38,650
20.12.18 12:39 | 38,650
20.12.18 12:39 | 38,650
20.12.18 12:39 | 38,650
20.12.18 12:39 | 38,650
20.12.18 12:39 | 38,650
20.12.18 12:39 | 38,650
20.12.18 12:39 | 38,650
20.12.18 12:39 | 38,650
20.12.18 12:39 | 38,650
20.12.18 12:39 | 38,650
20.12.18 12:40 | 38,650
20.12.18 12:40 | 38,650
20.12.18 12:40 | 38,650
20.12.18 12:40 | 38,650
20.12.18 12:40 | 38,650
20.12.18 12:40 | 38,650
20.12.18 12:40 | 38,650
20.12.18 12:40 | 38,650
20.12.18 12:40 | 38,650
20.12.18 12:40 | 38,650
20.12.18 12:40 | 38,650
20.12.18 12:40 | 38,650
20.12.18 12:41 | 38,650
20.12.18 12:41 | 38,650
20.12.18 12:41 | 38,650
20.12.18 12:41 | 38,650
20.12.18 12:41 | 38,650
20.12.18 12:41 | 38,650
20.12.18 12:41 | 38,650
20.12.18 12:41 | 38,650
20.12.18 12:41 | 38,650
20.12.18 12:41 | 38,650
20.12.18 12:41 | 38,650
20.12.18 12:41 | 38,650
20.12.18 12:42 | 38,650
20.12.18 12:42 | 38,650
20.12.18 12:42 | 38,650
20.12.18 12:42 | 38,650
20.12.18 12:42 | 38,650
20.12.18 12:42 | 38,650
20.12.18 12:42 | 38,650
20.12.18 12:42 | 38,650
20.12.18 12:42 | 38,650
20.12.18 12:42 | 38,650
20.12.18 12:42 | 38,650
20.12.18 12:42 | 38,650
20.12.18 07:55 | 857,50
20.12.18 07:56 | 857,50
20.12.18 07:56 | 857,50
20.12.18 07:56 | 857,50
20.12.18 07:56 | 857,50
20.12.18 07:56 | 857,50
20.12.18 07:56 | 857,50
20.12.18 07:56 | 857,50
20.12.18 07:56 | 857,50
20.12.18 07:56 | 857,50
20.12.18 07:56 | 857,50
20.12.18 07:56 | 857,50
20.12.18 07:56 | 857,50
20.12.18 07:57 | 857,50
20.12.18 07:57 | 857,50
20.12.18 07:57 | 857,50
21.12.18 12:54 | 853,50
21.12.18 12:54 | 853,50
21.12.18 12:54 | 853,50
21.12.18 12:54 | 853,50
21.12.18 12:54 | 853,50
21.12.18 12:54 | 853,50
21.12.18 12:54 | 853,50
21.12.18 12:54 | 853,50
21.12.18 12:54 | 853,50
21.12.18 12:55 | 853,50
21.12.18 12:56 | 853,50
21.12.18 12:57 | 853,50
21.12.18 12:58 | 858,00
21.12.18 12:59 | lost connection
21.12.18 01:00 | lost connection
21.12.18 01:01 | lost connection
21.12.18 01:02 | 860,50
21.12.18 01:03 | 858,00
21.12.18 01:04 | 856,50
21.12.18 01:05 | 857,00
21.12.18 01:06 | 857,00
21.12.18 01:07 | 857,50
21.12.18 01:08 | 857,50
21.12.18 01:09 | 857,50
21.12.18 01:10 | 857,50
21.12.18 01:11 | 856,50
21.12.18 01:12 | 856,50
21.12.18 01:13 | lost connection
21.12.18 01:14 | lost connection
21.12.18 01:15 | lost connection
21.12.18 01:16 | lost connection
21.12.18 01:17 | lost connection
21.12.18 01:18 | lost connection
21.12.18 01:19 | lost connection
21.12.18 01:20 | lost connection
21.12.18 01:21 | lost connection
21.12.18 01:22 | lost connection
21.12.18 01:23 | lost connection
21.12.18 01:24 | lost connection
21.12.18 01:25 | lost connection
21.12.18 01:26 | lost connection
21.12.18 01:27 | lost connection
21.12.18 04:28 | lost connection
22.12.18 10:49 | lost connection
22.12.18 10:49 | lost connection
22.12.18 10:51 | 851,00
22.12.18 10:51 | 851,00
22.12.18 10:52 | 851,00
22.12.18 10:53 | 851,00
22.12.18 10:54 | 851,00
22.12.18 10:55 | 851,00
22.12.18 10:56 | 851,00
22.12.18 10:57 | 851,00
22.12.18 10:58 | 851,00
22.12.18 10:59 | 851,00
22.12.18 11:01 | 851,00
22.12.18 11:01 | 851,00
22.12.18 11:02 | 851,00
22.12.18 11:03 | 851,00
22.12.18 11:04 | 851,00
22.12.18 11:05 | 851,00
22.12.18 11:06 | 851,00
22.12.18 11:07 | 851,00
22.12.18 11:08 | 851,00
22.12.18 11:09 | 851,00
22.12.18 11:10 | 851,00
22.12.18 11:11 | 851,00
22.12.18 11:12 | 851,00
22.12.18 11:13 | 851,00
22.12.18 11:14 | 851,00
22.12.18 11:15 | 851,00
22.12.18 11:16 | 851,00
22.12.18 11:17 | 851,00
22.12.18 11:19 | 851,00
22.12.18 11:20 | 851,00
22.12.18 11:20 | 851,00
22.12.18 11:21 | 851,00
22.12.18 11:22 | 851,00
22.12.18 11:23 | 851,00
22.12.18 11:24 | 851,00
22.12.18 11:26 | 851,00
22.12.18 11:26 | 851,00
22.12.18 11:27 | 851,00
22.12.18 11:27 | 851,00
22.12.18 11:28 | 851,00
22.12.18 11:28 | 851,00
22.12.18 11:29 | 851,00
22.12.18 11:29 | 851,00
